Order_ID,Customer_Name,Gender,Age,City,Product_Category,Quantity,Price,Order_Date,Payment_Method,Rating
1366,Rahul,f,-3,PUNE,electronic,5,,10-01-2024,Card,5
1367,Akash,m,-3, Nagpur,electronic,4,1500,14-02-2024,Cash,2
1368,Riya,m,-3, Nagpur,Electronics,1,,27-02-2024,Cash,
1369,Akash,Male,30,,Furniture,5,67000,04-01-2024,card,3
1370,Vikas,f,twenty, Nagpur,Electronics,1,25000,08-04-2024,card,5
1371,Harshada,f,,PUNE,Clothng,1,45000,09-03-2024,cash,
1372,Sneha,Female,twenty,Mumbai,Electronics,1,500,23-01-2024,Card,5
1373,Sneha,Male,-3,,Clothng,4,,03-01-2024,cash,
1374,Amit,m,120,Mumbai,Electronics,3,1500,07-02-2024,Card,5
1375,Sneha,Female,30,,Clothing,5,45000,18-01-2024,cash,5
1376,Kiran,f,twenty,Mumbai,electronic,5,25000,16-01-2024,UPI,1
1377,Om,Male,twenty,Pune,Clothng,,25000,21-01-2024,Cash,2
1378,Meena,m,45,PUNE,electronic,4,1500,07-02-2024,UPI,3
1379,Amit,Male,,mumbai,Clothing,1,67000,20-03-2024,UPI,2
1380,Riya,f,120,Pune,electronic,5,,13-04-2024,Card,4
1381,,F,-3,Delhi,Furniture,2,,22-04-2024,cash,4
1382,Vikas,m,,mumbai,electronic,1,67000,19-04-2024,Cash,5
1383,Pooja,M,41,Mumbai,electronic,,500,14-04-2024,card,5
1384,Om,M,twenty, Nagpur,electronic,4,25000,16-02-2024,cash,2
1385,Kiran,M,twenty, Nagpur,Electronics,,45000,18-04-2024,card,
1386,Rohit,F,120, Nagpur,Clothing,,999999,30-04-2024,Card,1
1387,Akash,Male,,Mumbai,Clothing,5,,19-02-2024,cash,4
1388,,M,120,mumbai,Furniture,,67000,15-03-2024,card,5
1389,Rohit,m,38, Nagpur,Furniture,4,45000,07-03-2024,cash,3
1390,Sameer,m,120,Pune,Clothng,2,45000,10-01-2024,card,
1391,Meena,Male,37,mumbai,Clothing,4,,02-04-2024,UPI,4
1392,Priya,f,-3,Mumbai,Clothing,1,25000,14-03-2024,card,2
1393, Neha ,m,22,Pune,Furniture,2,abc,17-03-2024,card,
1394,Harshada,Male,,,electronic,4,999999,22-01-2024,Cash,4
1395,Neha,F,120,Delhi,Clothing,,,28-04-2024,cash,5
1396,Sneha,M,, Nagpur,electronic,,abc,15-04-2024,Cash,5
1397,Amit,m,120, Nagpur,Electronics,1,999999,25-03-2024,Cash,5
1398,Harshada,f,120,,Furniture,1,abc,30-01-2024,cash,4
1399,Sameer,f,36,,Clothing,3,999999,08-04-2024,Cash,1
1400,Kiran,Male,24,mumbai,Electronics,5,1500,07-03-2024,UPI,4
1401,Pooja,Male,,,electronic,3,67000,19-04-2024,card,4
1402,Sameer,Female,,,electronic,5,999999,23-01-2024,Card,5
1403,Priya,Male,-3,mumbai,Clothing,,1500,05-04-2024,Cash,4
1404,Rohit,Male,120, Nagpur,Electronics,2,abc,22-03-2024,UPI,1
1405,Neha,M,twenty,Pune,Furniture,1,500,02-04-2024,cash,4
1406,Kiran,F,-3,,Electronics,2,67000,25-01-2024,UPI,5
1407,Akash,Male,25,Pune,Electronics,3,abc,15-02-2024,cash,4
1408,Pooja,M,120,Delhi,electronic,5,,14-02-2024,Card,2
1409,Pooja,M,,,electronic,1,1500,05-03-2024,Card,3
1410,Amit,m,120,Delhi,Clothng,4,999999,08-04-2024,Cash,3
1411,Vikas,M,33,Delhi,Electronics,4,45000,27-03-2024,Cash,3
1412,Anjali,M,twenty,Pune,Furniture,1,abc,27-03-2024,Card,1
1413,Rohit,m,,mumbai,Clothing,4,45000,31-01-2024,Cash,3
1414,Pooja,m,,PUNE,Electronics,1,1500,27-03-2024,cash,5
1415,Harshada,M,-3,Delhi,electronic,3,999999,24-04-2024,card,3
1416,Priya,m,-3,Pune,electronic,2,500,08-03-2024,cash,4
1417,Rahul,f,,,Electronics,,999999,10-02-2024,UPI,1
1418,Pooja,Male,twenty,Pune,electronic,3,45000,04-02-2024,cash,5
1419,Riya,F,twenty,Delhi,Clothng,3,999999,24-01-2024,card,2
1420,Akash,F,-3,PUNE,Clothng,2,25000,12-04-2024,Cash,4
1421,Harshada,f,120,mumbai,Furniture,4,67000,02-02-2024,card,5
1422,Rahul,M,twenty,,Electronics,4,,03-02-2024,Card,3
1423,Meena,Male,120,Pune,electronic,5,25000,09-04-2024,Card,3
1424,Riya,f,32,,electronic,3,999999,21-03-2024,Cash,2
1425,Riya,Female,45,Mumbai,Clothing,3,45000,10-02-2024,Card,
1426,Kiran,Female,-3,PUNE,Furniture,,999999,22-02-2024,Cash,2
1427,Harshada,Male,41,Pune,Clothing,4,1500,13-01-2024,UPI,4
1428,,M,twenty, Nagpur,Clothing,1,abc,09-02-2024,Cash,2
1429,Kiran,m,,Mumbai,Electronics,,,20-04-2024,Card,4
1430,Vikas,Male,-3,Pune,electronic,2,999999,21-03-2024,card,4
1431,Kiran,F,43,,Furniture,3,abc,03-02-2024,Cash,3
1432,,F,twenty,,electronic,1,999999,06-04-2024,cash,3
1433,Harshada,m,25, Nagpur,Furniture,2,abc,22-04-2024,card,4
1434,Om,f,-3,Pune,Furniture,1,abc,21-03-2024,Cash,5
1435,Meena,Male,,PUNE,Electronics,2,25000,07-02-2024,UPI,
1436,Vikas,m,,Delhi,Electronics,2,500,09-03-2024,UPI,2
1437,Amit,Female,41,Pune,Electronics,2,500,04-03-2024,Cash,3
1438,Anjali,Male,32,Delhi,Electronics,2,500,04-02-2024,cash,1
1439,Priya,Male,-3,PUNE,Electronics,1,45000,19-02-2024,cash,2
1440,Rahul,M,,,Clothng,,67000,29-04-2024,Card,2
1441,Rahul,M,-3,mumbai,Furniture,2,,23-04-2024,UPI,
1442,Pooja,Female,28,Pune,Furniture,5,1500,20-02-2024,Cash,1
1443,Rahul,f,,Delhi,Electronics,2,25000,04-03-2024,UPI,
1444,Riya,f,19,Delhi,Clothing,,1500,17-01-2024,cash,2
1445,Riya,Male,-3,mumbai,Clothing,1,abc,15-02-2024,Cash,3
1446,Rahul,Male,-3,Pune,electronic,2,,11-02-2024,cash,3
1447,Rohit,Male,twenty, Nagpur,Furniture,4,500,09-04-2024,card,4
1448,Rohit,Male,120,Pune,Furniture,,1500,25-03-2024,card,4
1449,Pooja,m,120,Delhi,Furniture,4,,15-01-2024,UPI,5
1450,,F,45,Pune,Electronics,4,45000,13-01-2024,UPI,5
1451,Om,f,twenty,Mumbai,Furniture,2,1500,02-01-2024,Cash,
1452,Priya,Female,43,Delhi,electronic,,abc,15-04-2024,Card,
1453,Rahul,M,41,PUNE,Furniture,1,45000,07-03-2024,UPI,1
1454,Akash,m,, Nagpur,Clothing,5,abc,05-04-2024,UPI,
1455,Sameer,Female,,PUNE,Clothing,5,abc,05-03-2024,Card,
1456,Rohit,Male,120,Delhi,Furniture,4,abc,15-04-2024,Card,5
1457,Akash,m,twenty,Delhi,Clothng,4,abc,01-01-2024,UPI,3
1458,Harshada,Male,twenty,Pune,Clothing,3,500,08-04-2024,Card,5
1459,Neha,F,twenty,Delhi,electronic,2,45000,02-02-2024,Card,1
1460,Om,M,twenty,PUNE,Clothng,2,999999,15-04-2024,card,1
1461,,Female,20,PUNE,Furniture,3,abc,23-02-2024,UPI,2
1462,Harshada,M,120,Mumbai,Furniture,5,25000,11-02-2024,card,
1463,Akash,Female,120, Nagpur,electronic,1,45000,25-02-2024,Card,4
1464,Neha,m,41, Nagpur,Clothng,3,1500,21-02-2024,card,4
1465,Neha,F,-3,mumbai,electronic,2,45000,01-02-2024,UPI,3
1466,Anjali,M,-3,,Furniture,3,45000,11-02-2024,Card,5
1467,Harshada,Male,-3, Nagpur,Clothing,4,500,28-04-2024,Cash,2
1468,Sameer,M,21,Pune,electronic,2,67000,02-01-2024,Card,
1469,Amit,Male,120,Pune,Clothing,5,67000,11-03-2024,cash,5
1470,Neha,Female,120,Mumbai,Furniture,2,500,06-02-2024,Cash,
1471,Meena,M,-3,mumbai,Furniture,,,20-04-2024,UPI,1
1472,Kiran,F,120,mumbai,Electronics,3,999999,20-04-2024,card,5
1473,Sneha,Female,35,Mumbai,Clothing,5,67000,12-02-2024,cash,4
1474,,Male,twenty,Pune,electronic,3,500,21-03-2024,Card,4
1475,Harshada,F,twenty,,Clothing,1,abc,07-03-2024,card,
1476,Akash,Female,120,Delhi,Clothng,5,25000,27-01-2024,Cash,5
1477,Pooja,f,,,Clothing,,25000,10-02-2024,UPI,5
1478,Amit,F,41,PUNE,Furniture,4,abc,08-02-2024,cash,
1479,Meena,F,23,PUNE,electronic,5,67000,18-03-2024,card,5
1480,Akash,M,29,mumbai,Clothng,2,999999,01-04-2024,Card,2
1481,Om,F,25,,Electronics,3,abc,29-01-2024,Cash,2
1482,Sneha,Female,120,,Furniture,4,45000,24-02-2024,cash,1
1483,Om,f,120, Nagpur,electronic,,500,07-03-2024,UPI,4
1484, Vikas ,F,120,,Electronics,5,abc,07-03-2024,UPI,2
1485,Kiran,Male,,,Furniture,5,500,29-03-2024,card,2
1486,Vikas,f,34,Pune,electronic,,25000,20-02-2024,cash,3
1487,,f,-3,Mumbai,Furniture,3,25000,01-04-2024,UPI,1
1488,Amit,M,-3,mumbai,electronic,5,25000,18-02-2024,card,4
1489,Rahul,m,,Pune,Clothing,2,500,23-02-2024,Card,3
1490,Vikas,F,24, Nagpur,Furniture,1,999999,04-03-2024,cash,5
1491,Harshada,F,-3,,Clothng,4,1500,17-03-2024,card,1
1492,Akash,f,,Mumbai,Clothing,2,500,24-03-2024,Card,1
1493,Neha,m,twenty,Mumbai,Electronics,1,abc,23-01-2024,Cash,
1494,Kiran,m,120,Pune,Clothng,,,29-04-2024,UPI,1
1495,Kiran,M,-3,PUNE,electronic,1,67000,01-03-2024,Cash,1
1496,Meena,F,, Nagpur,Electronics,1,1500,02-03-2024,card,
1497,Kiran,Male,120, Nagpur,Furniture,2,999999,07-03-2024,cash,4
1498,Rohit,Male,24,Mumbai,Electronics,4,1500,04-04-2024,Cash,5
1499,Anjali,m,,Mumbai,Clothing,,67000,02-02-2024,UPI,3
1500,Kiran,M,twenty,Delhi,Clothng,,500,16-04-2024,Cash,2
1501,Riya,Female,33,mumbai,Clothing,4,25000,21-03-2024,cash,5
1502,Riya,f,120,Delhi,electronic,,,12-03-2024,card,1
1503,Pooja,Male,,Delhi,Electronics,3,abc,21-03-2024,card,2
1504,Om,Male,twenty,mumbai,Electronics,3,abc,12-01-2024,cash,2
1505,Sameer,F,twenty,Pune,Electronics,3,500,09-04-2024,Cash,1
1506,Vikas,m,,Delhi,Clothng,,67000,09-04-2024,Card,2
1507,Amit,f,,mumbai,Electronics,4,abc,01-04-2024,card,1
1508, Harshada ,m,45,Delhi,Clothng,1,1500,07-03-2024,Card,1
1509,Kiran,F,twenty,Delhi,electronic,3,999999,26-03-2024,UPI,3
1510,Neha,m,120,Mumbai,Clothing,5,,11-03-2024,Card,3
1511,Neha,m,,Mumbai,Furniture,5,,10-03-2024,cash,1
1512,,M,-3,Mumbai,Electronics,4,abc,23-01-2024,card,5
1513,Vikas,F,120,Mumbai,Clothng,5,25000,12-01-2024,cash,1
1514,Vikas,Female,,Pune,Clothing,5,67000,26-04-2024,Card,4
1515,Rohit,Male,-3,Mumbai,Electronics,4,1500,14-02-2024,cash,4
1516,Rohit,m,120,Mumbai,Clothng,,1500,11-02-2024,card,
1517,Sneha,Female,-3,Pune,electronic,2,25000,02-03-2024,cash,1
1518,Riya,Female,-3, Nagpur,Furniture,5,45000,23-01-2024,UPI,
1519,Priya,Male,35,PUNE,Clothng,2,67000,21-02-2024,UPI,5
1520,Amit,Female,-3,mumbai,Electronics,1,45000,14-04-2024,Cash,5
1521,Harshada,Female,twenty,,electronic,5,999999,26-01-2024,Cash,
1522,Riya,f,-3,mumbai,Furniture,1,500,19-03-2024,card,4
1523,Neha,m,19,mumbai,electronic,3,1500,20-04-2024,Card,1
1524,Akash,f,-3,,Clothng,4,45000,25-03-2024,Cash,4
1525,Neha,Male,-3,Pune,Furniture,,25000,18-01-2024,UPI,1
1526,Harshada,f,,Mumbai,Clothing,,abc,20-04-2024,cash,
1527,Anjali,Female,-3,,Furniture,2,25000,24-02-2024,card,1
1528,Priya,m,-3, Nagpur,electronic,3,500,05-01-2024,card,4
1529,Sameer,f,,mumbai,electronic,3,999999,07-03-2024,UPI,5
1530,Sneha,f,39,mumbai,electronic,5,67000,19-03-2024,UPI,3
1531,Harshada,Female,twenty,,Furniture,3,67000,22-01-2024,UPI,
1532,Kiran,M,-3, Nagpur,Clothing,5,500,25-03-2024,Card,
1533,Harshada,m,twenty,Delhi,Clothing,5,67000,05-02-2024,Card,1
1534,Amit,f,-3,Delhi,Clothing,3,45000,03-03-2024,Cash,5
1535,Rahul,F,,PUNE,Clothng,4,abc,31-01-2024,cash,
1536,Rohit,Male,twenty,PUNE,Electronics,1,25000,29-02-2024,cash,4
1537,Kiran,m,-3,mumbai,Clothng,4,67000,19-01-2024,card,4
1538,Harshada,Female,twenty, Nagpur,Electronics,1,,18-04-2024,cash,5
1539,Meena,M,120,,Clothng,,45000,03-04-2024,card,2
1540,Riya,Male,35,mumbai,Electronics,1,500,22-02-2024,UPI,5
1541,Amit,f,twenty,Pune,Electronics,1,1500,08-01-2024,card,
1542,Pooja,f,21,PUNE,electronic,2,abc,25-03-2024,card,2
1543,Amit,Female,39,mumbai,Clothng,3,abc,29-03-2024,Card,3
1544,Rohit,M,-3,Delhi,Electronics,3,67000,23-01-2024,cash,1
1545,Priya,Female,-3,Mumbai,Clothing,5,abc,28-01-2024,card,
1546,Amit,M,19,Mumbai,electronic,,67000,09-04-2024,cash,1
1547,Priya,M,-3,Delhi,Clothing,,,25-04-2024,cash,5
1548,Harshada,Female,-3,,Electronics,5,45000,01-01-2024,cash,
1549,Priya,Male,twenty,,Electronics,,1500,16-02-2024,card,3
1550,Sneha,Male,,Pune,electronic,1,abc,25-03-2024,Cash,3
1551,Om,Male,33,mumbai,Clothng,,45000,18-01-2024,UPI,2
1552,Harshada,Female,30,PUNE,electronic,,67000,04-03-2024,card,4
1553,,f,-3,Mumbai,Clothing,,999999,30-04-2024,card,2
1554, Akash ,F,33,,electronic,1,45000,30-03-2024,Cash,1
1555,Rohit,M,120,Pune,electronic,1,1500,15-01-2024,cash,5
1556,Akash,Male,-3,Delhi,Electronics,,25000,11-02-2024,Cash,1
1557,Rohit,F,-3,Pune,Furniture,5,25000,26-02-2024,Cash,5
1558,Rahul,f,-3,PUNE,Clothing,1,999999,11-01-2024,UPI,1
1559,Rohit,m,-3,mumbai,Clothng,,25000,27-01-2024,Cash,
1560,Meena,F,37, Nagpur,Clothing,,999999,19-03-2024,UPI,
1561, Kiran ,F,24, Nagpur,Electronics,5,,20-04-2024,card,5
1562,Akash,F,26,Pune,Electronics,2,999999,04-03-2024,Cash,2
1563,Rahul,F,twenty,Delhi,electronic,4,500,14-01-2024,UPI,5
1564, Rohit ,m,21,Pune,Clothng,5,,23-02-2024,Cash,
1565,Riya,F,,mumbai,Clothng,2,abc,24-04-2024,Cash,1
1566,Priya,Female,, Nagpur,Clothng,2,abc,17-02-2024,Cash,4
1567,Pooja,F,,Mumbai,electronic,1,67000,18-01-2024,UPI,4
1568,Vikas,F,120,Pune,electronic,2,45000,12-01-2024,cash,5
1569,Priya,Female,-3,Delhi,Electronics,,abc,04-04-2024,Cash,2
1570,Riya,m,120,Mumbai,Clothng,1,500,01-03-2024,card,1
1571,Anjali,f,44,,Clothng,2,1500,12-03-2024,UPI,
1572,Anjali,Male,25,Mumbai,Clothng,,67000,21-01-2024,cash,5
1573,Harshada,F,-3,Pune,Furniture,,999999,31-03-2024,UPI,
1574,Sneha,m,twenty,,Furniture,,45000,10-04-2024,UPI,5
1575,Riya,f,29,Mumbai,Clothng,3,999999,20-03-2024,UPI,3
1576,Sameer,M,,Pune,Furniture,2,1500,24-03-2024,cash,
1577,Pooja,Male,twenty, Nagpur,Clothng,3,500,09-01-2024,Card,3
1578,Vikas,M,120,mumbai,electronic,3,999999,20-03-2024,Card,
1579,Sneha,M,-3,Pune,Furniture,1,1500,22-01-2024,Card,1
1580,Neha,m,38,Delhi,Clothng,,25000,01-03-2024,Card,4
1581, Vikas ,F,20,PUNE,Clothing,5,,22-02-2024,card,3
1582,Riya,m,120,,Clothng,3,25000,24-04-2024,Card,2
1583,Meena,Male,42,Pune,Furniture,3,999999,22-01-2024,card,2
1584,Kiran,f,,Pune,Clothing,1,500,10-02-2024,card,2
1585,Vikas,m,40,mumbai,Furniture,3,25000,17-02-2024,cash,5
1586,Rohit,M,-3,PUNE,Clothing,4,,20-01-2024,UPI,
1587,Riya,Male,120,mumbai,Clothing,5,999999,13-02-2024,UPI,
1588,Priya,m,twenty,Mumbai,Clothng,5,45000,27-02-2024,Card,1
1589,Riya,m,,PUNE,Furniture,2,500,11-01-2024,card,4
1590,Sneha,Female,120, Nagpur,electronic,1,,20-02-2024,Cash,
1591,Anjali,Male,twenty,Delhi,Clothng,5,1500,28-01-2024,cash,
1592,Anjali,f,-3,Pune,electronic,5,1500,19-01-2024,Cash,3
1593,Priya,Male,120,PUNE,Clothng,1,500,22-02-2024,Card,4
1594,Rohit,F,,PUNE,Clothng,3,999999,06-01-2024,Card,5
1595,Kiran,F,18,Pune,Furniture,3,999999,16-01-2024,Card,4
1596,Rohit,F,18,PUNE,Furniture,4,1500,17-03-2024,Card,5
1597,Priya,f,-3,mumbai,Electronics,3,500,18-04-2024,Card,2
1598,Rahul,f,twenty,Pune,Electronics,3,,23-02-2024,Card,1
1599,Kiran,M,,PUNE,Clothing,1,25000,10-03-2024,Card,3
1600,Kiran,Male,120, Nagpur,Furniture,2,500,18-01-2024,card,3
1001,,F,22,mumbai,electronic,1,abc,05-01-2024,UPI,1
1002,Pooja,m,120,,Clothing,4,67000,13-04-2024,UPI,2
1003,Anjali,Male,21,,Electronics,3,,18-03-2024,Card,1
1004,Vikas,Female,120,Delhi,electronic,3,45000,31-03-2024,UPI,1
1005,Akash,F,45,,Furniture,4,,21-01-2024,Card,3
1006,Pooja,f,38, Nagpur,Clothing,5,45000,21-01-2024,cash,4
1007,Meena,m,twenty,PUNE,Electronics,2,500,13-04-2024,Card,4
1008,Meena,m,twenty,Pune,Clothng,4,999999,19-01-2024,Card,2
1009,Akash,f,-3, Nagpur,Clothng,3,45000,18-01-2024,card,4
1010,Sneha,F,,PUNE,Clothng,5,1500,19-02-2024,cash,5
1011,Vikas,M,39,mumbai,electronic,3,,15-01-2024,Card,4
1012,Rohit,f,120,PUNE,Clothing,5,1500,21-04-2024,Card,
1013,Pooja,m,120,Mumbai,electronic,3,999999,03-01-2024,UPI,3
1014,Kiran,m,20,mumbai,Clothng,1,25000,17-01-2024,cash,5
1015,Rohit,Female,120,PUNE,Clothing,,67000,21-02-2024,Card,4
